COFs_name,LCD(Å),PLD(Å),Density(g/cm3),SA(m2/g),PV(cm3/g),VF(-),ST(-),C%,H%,N%,O%,S%,Halogen%,Metalloid%,Metal%,N-to-O,TDU,DUC,TE,AWE,N_CO2(mol/kg),D_CO2(10^-8 m2/s),P_CO2(10^4 Barrer)
16051N2.cif,20.15685,20.05163,0.606226,1719.84,1.1853,0.708206,0,0.556701031,0.226804124,0.020618557,0.12371134,0.010309278,0,0.06185567,0,0.166666667,171,0.791666667,0.144329897,0.488247423,5.982003556,0.807271397,6.192627301
15061N2.cif,17.15189,16.83791,0.533999,2428.44,1.34895,0.662372,0,0.566666667,0.333333333,0.1,0,0,0,0,0,0,136,0.666666667,0.1,0.304,4.543025686,1.28589537,6.171742312
21260N2.cif,23.28893,23.01906,0.500851,2043.57,1.52724,0.705655,0,0.579710145,0.304347826,0.086956522,0,0.028985507,0,0,0,0,225,0.703125,0.086956522,0.264347826,4.105530968,1.41426711,6.129376416
13150N2.cif,22.85845,22.64663,0.594918,1711.5,1.19727,0.697785,0,0.529411765,0.352941176,0.058823529,0.058823529,0,0,0,0,1,70,0.648148148,0.117647059,0.381176471,5.135262369,0.962296104,6.127236647
19142N2.cif,25.76234,25.54261,0.582433,1590.49,1.26318,0.699444,0,0.65,0.2,0,0.15,0,0,0,0,0,133,0.852564103,0.15,0.516,4.414310472,1.14015626,6.124078155
21620N2.cif,21.60969,21.36547,0.524019,2098.4,1.3706,0.672771,0,0.526315789,0.421052632,0.052631579,0,0,0,0,0,0,70,0.583333333,0.052631579,0.16,4.105927247,1.410501056,6.098366387
19465N2.cif,9.13682,8.76972,0.568308,2382.69,1.24348,0.687574,0,0.473684211,0.421052632,0.052631579,0.052631579,0,0,0,0,1,58,0.537037037,0.105263158,0.341052632,12.44933647,0.418170791,6.075998606
13120N2.cif,13.74602,13.41737,0.630497,1932.92,1.07731,0.593087,0,0.582089552,0.358208955,0.059701493,0,0,0,0,0,0,53,0.679487179,0.059701493,0.181492537,5.480887149,0.991631792,6.070399619
16400N2.cif,27.21938,26.57139,0.42372,2912,1.87411,0.812829,0,0.542857143,0.285714286,0,0.114285714,0,0,0.057142857,0,0,169,0.74122807,0.114285714,0.393142857,13.28026778,0.44406418,6.066598859
16351N2.cif,23.4697,23.24713,0.607177,1848.03,1.18354,0.705376,0,0.5,0.307692308,0,0.115384615,0.038461538,0,0.038461538,0,0,109,0.698717949,0.115384615,0.396923077,6.014267632,0.788121877,6.063545975
16081N2.cif,16.0767,15.93388,0.536196,2751.54,1.3526,0.67041,0,0.560606061,0.363636364,0.075757576,0,0,0,0,0,0,191,0.64527027,0.075757576,0.23030303,5.909996259,0.950770771,6.033115393
16032N2.cif,22.30685,21.78847,0.388373,2801.55,2.07311,0.725767,0,0.491525424,0.389830508,0.084745763,0.033898305,0,0,0,0,2.5,98.5,0.566091954,0.118644068,0.374237288,4.06051595,1.762155636,6.024018291
22040N2.cif,26.78069,26.01336,0.445005,2798.23,1.72331,0.718986,0,0.592592593,0.37037037,0.037037037,0,0,0,0,0,0,259,0.674479167,0.037037037,0.112592593,7.187040445,0.873526455,5.99965153
15070N2.cif,29.30552,29.1214,0.430698,2055.77,1.80906,0.73863,0,0.545454545,0.363636364,0.045454545,0.045454545,0,0,0,0,1,94,0.652777778,0.090909091,0.294545455,4.170623777,1.513105732,5.996317769
18120N3.cif,7.53693,6.98122,0.493027,3176.15,1.45436,0.629803,1,0.555555556,0.388888889,0.055555556,0,0,0,0,0,0,101,0.63125,0.055555556,0.168888889,9.530150376,0.676641025,5.98064547
12011N2.cif,18.72706,18.36705,0.668765,1594.81,1.02828,0.672999,0,0.554455446,0.277227723,0.03960396,0.079207921,0,0,0.03960396,0.00990099,0.5,329,0.734375,0.118811881,0.392871287,5.888688765,0.755197396,5.978353488
21111N3.cif,9.58888,7.32571,0.598089,2816.97,1.13314,0.65034,1,0.516778523,0.463087248,0.020134228,0,0,0,0,0,0,168,0.545454545,0.020134228,0.061208054,9.669421928,0.530505517,5.959519541
20630N2.cif,25.99705,25.8776,0.527893,2208.81,1.37232,0.693984,0,0.547619048,0.380952381,0.071428571,0,0,0,0,0,0,172,0.623188406,0.071428571,0.217142857,6.060027904,0.89859876,5.958683945
16330N2.cif,23.65331,23.42859,0.477343,2261.09,1.56734,0.71808,0,0.5625,0.375,0.0625,0,0,0,0,0,0,70,0.648148148,0.0625,0.19,4.545371341,1.273942968,5.928397221
19571N2.cif,18.62708,18.4708,0.566886,1984.75,1.24723,0.674686,0,0.581395349,0.348837209,0.069767442,0,0,0,0,0,0,135,0.675,0.069767442,0.212093023,5.621666857,0.916593247,5.886453795
16191N2.cif,9.08273,6.59713,0.563956,3731.74,1.25262,0.667696,0,0.573529412,0.375,0.051470588,0,0,0,0,0,0,204,0.653846154,0.051470588,0.156470588,10.94328071,0.477962265,5.882740575
19270N2.cif,15.40875,15.16595,0.615922,2030.53,1.14667,0.627515,0,0.577777778,0.325925926,0.059259259,0,0.02962963,0,0,0.007407407,0,109,0.698717949,0.059259259,0.180148148,5.868833097,0.867894525,5.880077992
2016aN2.cif,25.82068,25.52152,0.46089,2191.81,1.6518,0.684053,0,0.493975904,0.385542169,0.084337349,0.036144578,0,0,0,0,2.333333333,94,0.573170732,0.120481928,0.380722892,3.567900146,1.749254511,5.877156855
17050N2.cif,24.86396,24.59168,0.4697,2224.54,1.61793,0.709679,0,0.52,0.4,0.04,0,0.04,0,0,0,0,94,0.602564103,0.04,0.1216,4.380839329,1.344575584,5.864616411
13142N2.cif,12.71089,12.36425,0.917041,1204.53,0.633996,0.528709,0,0.428571429,0.142857143,0,0.142857143,0.142857143,0,0.142857143,0,0,31,0.861111111,0.142857143,0.491428571,4.263860914,0.948623183,5.857560333
05001N2.cif,23.65787,23.42513,0.583969,1718.25,1.24424,0.725208,0,0.5625,0.25,0,0.125,0,0,0.0625,0,0,85,0.787037037,0.125,0.43,6.387653356,0.723473912,5.845627605
15210N2.cif,22.30023,22.06435,0.617226,1729.01,1.15637,0.714783,0,0.5625,0.25,0,0.125,0,0,0.0625,0,0,85,0.787037037,0.125,0.43,5.827349399,0.760637825,5.840929366
21395N2.cif,38.12916,37.9101,0.329937,2492.96,2.53545,0.756729,0,0.482758621,0.344827586,0.068965517,0.103448276,0,0,0,0,0.666666667,103,0.613095238,0.172413793,0.565517241,2.871181145,2.725926372,5.836609856
16172N2.cif,25.3962,25.13758,0.430329,2429.02,1.80703,0.746872,0,0.610169492,0.355932203,0.033898305,0,0,0,0,0,0,201,0.697916667,0.033898305,0.103050847,5.151032784,1.179928658,5.834604283
20570N3.cif,7.49061,6.9364,0.513335,2994.88,1.38888,0.633934,1,0.561643836,0.383561644,0.054794521,0,0,0,0,0,0,105,0.640243902,0.054794521,0.166575342,9.900700204,0.606067394,5.832386579
20280N2.cif,15.79014,15.58649,0.618262,1909.31,1.10384,0.602055,0,0.595238095,0.357142857,0.047619048,0,0,0,0,0,0,137,0.685,0.047619048,0.144761905,3.894700599,1.337551654,5.791724733
19570N2.cif,18.27023,17.93011,0.579217,1913.44,1.2126,0.652864,0,0.581395349,0.348837209,0.069767442,0,0,0,0,0,0,135,0.675,0.069767442,0.212093023,4.472340139,1.14645048,5.791201797
19353N2.cif,13.44179,13.25875,0.651469,1915.15,1.02102,0.619725,0,0.638888889,0.333333333,0.027777778,0,0,0,0,0,0,135,0.733695652,0.027777778,0.084444444,5.446387527,0.876998774,5.759898723
20021N2.cif,23.45923,23.22804,0.54045,1908,1.37108,0.700235,0,0.529411765,0.294117647,0.117647059,0.058823529,0,0,0,0,2,73,0.675925926,0.176470588,0.56,4.894461564,1.037992229,5.74265744
19060N2.cif,15.65803,15.43355,0.583835,1969.02,1.19232,0.630276,0,0.557692308,0.384615385,0.048076923,0.009615385,0,0,0,0,5,74.5,0.642241379,0.057692308,0.179230769,4.603726582,1.131054739,5.723063889
2016bN2.cif,27.32528,27.05431,0.398995,2449.74,1.98458,0.730258,0,0.535211268,0.366197183,0.098591549,0,0,0,0,0,0,94,0.618421053,0.098591549,0.29971831,4.098107297,1.603862026,5.72016633
21201N2.cif,14.26724,14.07017,0.578522,2551.29,1.22979,0.667749,0,0.545454545,0.345454545,0.072727273,0.036363636,0,0,0,0,2,79,0.658333333,0.109090909,0.346181818,6.876424719,0.720297198,5.715077108
12030N2.cif,19.38979,19.13887,0.654918,1632.55,1.08181,0.692989,0,0.545454545,0.181818182,0.060606061,0.121212121,0.03030303,0,0.060606061,0,0.5,88,0.814814815,0.181818182,0.601212121,6.055242269,0.695578722,5.709599304
19522N2.cif,13.63704,13.20257,0.568271,2255.54,1.23807,0.622486,0,0.447368421,0.447368421,0.026315789,0.078947368,0,0,0,0,0.333333333,100,0.490196078,0.105263158,0.351578947,4.031339086,1.339686649,5.70626835
16083N2.cif,15.85858,15.75194,0.514777,2894.15,1.41793,0.692622,0,0.560606061,0.363636364,0.075757576,0,0,0,0,0,0,191,0.64527027,0.075757576,0.23030303,6.066054414,0.882497191,5.700981096
20530N2.cif,19.42127,18.96217,0.536625,2922.65,1.41056,0.743349,0,0.568965517,0.25862069,0.068965517,0.103448276,0,0,0,0,0.666666667,197,0.746212121,0.172413793,0.565517241,9.887104237,0.483331782,5.693675083
20510N2.cif,31.98916,31.89419,0.424741,2556.94,1.831,0.730132,0,0.6,0.355555556,0.044444444,0,0,0,0,0,0,223,0.688271605,0.044444444,0.135111111,6.03197116,1.01880381,5.692328245
19542N2.cif,27.65854,27.41789,0.662891,1579.47,1.0714,0.67232,0,0.571428571,0.285714286,0.085714286,0,0.057142857,0,0,0,0,172,0.716666667,0.085714286,0.260571429,5.31713073,0.80341947,5.686596253
16054N2.cif,19.95912,19.84158,0.625073,1690.42,1.13964,0.703667,0,0.553846154,0.215384615,0.030769231,0.123076923,0.015384615,0,0.061538462,0,0.25,172,0.796296296,0.153846154,0.516923077,6.038832487,0.71672,5.68610639
19061N2.cif,16.249,16.14031,0.560777,2027.57,1.25975,0.655404,0,0.54368932,0.40776699,0.038834951,0.009708738,0,0,0,0,4,69,0.616071429,0.048543689,0.151456311,4.896566088,1.052530189,5.657701272
10020N2.cif,16.6896,16.38076,0.659293,1656.97,0.979716,0.609503,0,0.615384615,0.384615385,0,0,0,0,0,0,0,67,0.697916667,0,0,4.82020772,0.977860031,5.65732739
20170N2.cif,17.09377,16.84206,0.532221,2361.63,1.388,0.696752,0,0.56097561,0.341463415,0.048780488,0,0.048780488,0,0,0,0,125,0.679347826,0.048780488,0.148292683,6.29047793,0.811399882,5.653317341
16052N2.cif,25.19248,24.96346,0.536146,1784.97,1.39056,0.730569,0,0.59437751,0.248995984,0.008032129,0.096385542,0.004016064,0,0.048192771,0,0.083333333,234,0.790540541,0.104417671,0.355983936,5.865076031,0.816905157,5.605368193
17210N2.cif,17.39366,17.09611,0.650728,1687.48,1.04855,0.637238,0,0.592592593,0.296296296,0.074074074,0.037037037,0,0,0,0,2,70,0.729166667,0.111111111,0.352592593,4.539722916,0.996252121,5.601628671
16360N2.cif,21.85709,21.61542,0.53333,2112.97,1.38706,0.691643,0,0.517241379,0.310344828,0.103448276,0.068965517,0,0,0,0,1.5,59.5,0.661111111,0.172413793,0.551724138,3.885987199,1.307717971,5.598968287
20052N2.cif,26.26799,26.02613,0.515219,1914.4,1.47452,0.721744,0,0.571428571,0.330827068,0.060150376,0.030075188,0,0,0,0.007518797,2,209,0.6875,0.090225564,0.286315789,3.95644464,1.273110774,5.594495
16271N2.cif,32.3342,32.02224,0.438409,2454.64,1.76511,0.703967,0,0.574468085,0.382978723,0.042553191,0,0,0,0,0,0,211,0.651234568,0.042553191,0.129361702,5.205591578,1.163913683,5.585180047
16470N2.cif,16.88904,16.56473,0.636449,1751.64,1.04128,0.615794,0,0.615384615,0.384615385,0,0,0,0,0,0,0,67,0.697916667,0,0,4.829977956,0.987245202,5.581922371
17181N2.cif,20.9203,20.57924,0.492864,2460.68,1.54805,0.650461,0,0.4,0.4,0.1,0.1,0,0,0,0,1,43,0.447916667,0.2,0.648,4.077942384,1.422497164,5.554633449
21571N3.cif,19.92583,19.64275,0.600738,1816.6,1.16021,0.635445,1,0.5625,0.375,0.03125,0,0.03125,0,0,0,0,377,0.654513889,0.03125,0.095,3.40514679,1.42944205,5.549834264
21661N2.cif,13.4719,13.35864,0.766248,1565.79,0.827539,0.604466,0,0.575342466,0.287671233,0.095890411,0,0.04109589,0,0,0,0,60.5,0.720238095,0.095890411,0.291506849,5.420271933,0.739030012,5.541647961
15180N2.cif,27.37273,27.15264,0.562421,1604.52,1.3444,0.716748,0,0.563758389,0.214765101,0.080536913,0.10738255,0,0,0.026845638,0.006711409,0.75,131,0.779761905,0.187919463,0.614228188,4.193330954,1.096913468,5.538269403
18160N2.cif,18.87398,18.59478,0.57606,1912.5,1.22907,0.644504,0,0.555555556,0.333333333,0.111111111,0,0,0,0,0,0,59.5,0.661111111,0.111111111,0.337777778,3.53668073,1.403045901,5.502697301
20362N2.cif,11.16169,10.67749,0.780807,1440.54,0.761443,0.496638,0,0.619047619,0.333333333,0.047619048,0,0,0,0,0,0,56.5,0.724358974,0.047619048,0.144761905,4.618526469,1.021876003,5.466380178
16210N2.cif,21.14298,20.88364,0.691946,1549.53,0.995106,0.625205,0,0.555555556,0.222222222,0.111111111,0.111111111,0,0,0,0,1,91,0.758333333,0.222222222,0.72,4.323764849,0.978206255,5.465145116
21181N2.cif,27.50399,27.30368,0.410128,2461.57,1.92047,0.73944,0,0.529411765,0.352941176,0.117647059,0,0,0,0,0,0,67,0.62037037,0.117647059,0.357647059,3.604741497,1.673135931,5.463139154
19300N2.cif,15.47802,15.08861,0.62521,2141.31,1.1169,0.698049,0,0.545454545,0.363636364,0.090909091,0,0,0,0,0,0,46,0.638888889,0.090909091,0.276363636,7.866210453,0.532716634,5.462459056
20330N2.cif,30.97191,30.76962,0.372581,2447.06,2.15287,0.752878,0,0.571428571,0.380952381,0.047619048,0,0,0,0,0,0,94,0.652777778,0.047619048,0.144761905,3.603961418,1.807551584,5.45796435
13072N2.cif,22.20649,22.0541,0.595993,1754.6,1.20505,0.654426,0,0.473684211,0.368421053,0.105263158,0.052631579,0,0,0,0,2,61,0.564814815,0.157894737,0.501052632,3.307508046,1.411562584,5.438978001
19080N2.cif,17.70188,17.37251,0.62246,2019.09,1.12329,0.620954,0,0.421052632,0.368421053,0.105263158,0.105263158,0,0,0,0,1,49,0.510416667,0.210526316,0.682105263,3.967029012,1.184882161,5.42657695
16440N2.cif,27.50664,27.31084,0.416732,2280.92,1.86695,0.70209,0,0.52,0.4,0.04,0.04,0,0,0,0,1,94,0.602564103,0.08,0.2592,3.008747198,2.063382857,5.425374293
20020N2.cif,23.6513,23.43235,0.574768,1781.28,1.26458,0.680811,0,0.555555556,0.277777778,0.055555556,0.111111111,0,0,0,0,0.5,88,0.733333333,0.166666667,0.551111111,4.689078811,0.987419027,5.411563008
15071N2.cif,29.61979,29.44973,0.418586,2194.67,1.87546,0.736193,0,0.545454545,0.363636364,0.045454545,0.045454545,0,0,0,0,1,94,0.652777778,0.090909091,0.294545455,3.694334547,1.589171117,5.403781965
21720N2.cif,19.90949,19.62592,0.71899,1470.43,0.935034,0.613236,0,0.58,0.24,0.06,0.06,0.06,0,0,0,1,90,0.775862069,0.12,0.3888,3.299451184,1.241595055,5.394941308
19101N2.cif,18.31073,18.02008,0.754903,1425.03,0.883504,0.647613,0,0.642857143,0.214285714,0,0.142857143,0,0,0,0,0,91,0.842592593,0.142857143,0.491428571,5.687688266,0.644857849,5.355759118
20341N2.cif,24.23241,24.02399,0.519784,1863.47,1.38969,0.660437,0,0.611111111,0.333333333,0.055555556,0,0,0,0,0,0,94,0.712121212,0.055555556,0.168888889,2.911157297,1.792076329,5.349227012
19351N2.cif,24.79884,24.55797,0.596792,1523.24,1.15028,0.611712,0,0.620689655,0.344827586,0.034482759,0,0,0,0,0,0,154,0.712962963,0.034482759,0.104827586,3.522809218,1.386801773,5.327065735
16053N2.cif,24.93805,24.69934,0.515595,1853.29,1.45308,0.714316,0,0.596774194,0.258064516,0,0.096774194,0,0,0.048387097,0,0,233,0.787162162,0.096774194,0.332903226,4.99007737,0.959185427,5.265304316
20501N3.cif,8.53839,5.1108,0.796833,1890.77,0.792462,0.613053,1,0.529411765,0.294117647,0.058823529,0.117647059,0,0,0,0,0.5,151,0.699074074,0.176470588,0.583529412,9.127287545,0.3953431,5.264968534
20153N2.cif,21.3734,21.06636,0.591735,1987.34,1.20855,0.644417,0,0.571428571,0.321428571,0.071428571,0,0.035714286,0,0,0,0,133,0.692708333,0.071428571,0.217142857,4.251006687,1.085955823,5.257905107
12010N2.cif,18.71848,18.35805,0.626105,1702.75,1.1018,0.670962,0,0.549019608,0.294117647,0.039215686,0.078431373,0,0,0.039215686,0,0.5,321,0.716517857,0.117647059,0.389019608,6.230438394,0.672530577,5.257633243
15060N2.cif,14.78901,14.43667,0.634104,2017.57,1.0591,0.60405,0,0.535714286,0.357142857,0.107142857,0,0,0,0,0,0,112,0.622222222,0.107142857,0.325714286,4.308505293,1.061201787,5.230853243
20670N3.cif,15.06435,14.69961,0.746918,1578.51,0.823812,0.557202,1,0.61589404,0.357615894,0.026490066,0,0,0,0,0,0,66,0.709677419,0.026490066,0.080529801,4.514639461,0.931474881,5.227503885
19190N2.cif,11.88222,11.38463,0.574363,2909.5,1.24378,0.656834,0,0.534246575,0.383561644,0.02739726,0.02739726,0,0.02739726,0,0,1,189,0.605769231,0.082191781,0.264109589,8.725874188,0.530572703,5.216875599
19310N2.cif,18.10869,17.97886,0.534694,2118.59,1.34795,0.684958,0,0.58,0.38,0.04,0,0,0,0,0,0,153,0.659482759,0.04,0.1216,4.501194011,1.059096173,5.214911408
21632N2.cif,22.01401,21.75115,0.62163,1725.56,1.17218,0.694609,0,0.555555556,0.277777778,0.055555556,0.111111111,0,0,0,0,0.5,88,0.733333333,0.166666667,0.551111111,6.375232712,0.633886033,5.211876871
18033N2.cif,15.91973,15.50715,0.509455,2682.76,1.43459,0.708592,0,0.546666667,0.4,0.053333333,0,0,0,0,0,0,201,0.612804878,0.053333333,0.162133333,9.680893248,0.497033184,5.18820874
21390N2.cif,22.31282,22.05035,0.502545,2087.5,1.47923,0.678856,0,0.52293578,0.366972477,0.055045872,0.055045872,0,0,0,0,1,72,0.631578947,0.110091743,0.356697248,3.82407918,1.331123214,5.186952862
15220N2.cif,11.19018,10.72475,0.764041,1668.7,0.817574,0.575285,0,0.588235294,0.294117647,0.117647059,0,0,0,0,0,0,43,0.716666667,0.117647059,0.357647059,6.24051366,0.632769427,5.184180223
21021N2.cif,6.66131,5.64465,0.619388,3321.72,1.08029,0.685275,0,0.5,0.4625,0.0375,0,0,0,0,0,0,42.5,0.53125,0.0375,0.114,12.05296432,0.33825395,5.168672006
21630N2.cif,22.92625,22.70842,0.582998,1752.27,1.22944,0.695911,0,0.529411765,0.352941176,0.058823529,0.058823529,0,0,0,0,1,70,0.648148148,0.117647059,0.381176471,5.128339622,0.831178306,5.165427793
20600N2.cif,24.65927,24.41634,0.550916,1815.41,1.34187,0.701856,0,0.582089552,0.268656716,0.059701493,0.089552239,0,0,0,0,0.666666667,117,0.75,0.149253731,0.489552239,4.839117894,0.92267822,5.156611646
13191N2.cif,20.27141,19.89478,0.602487,1806.7,1.15352,0.603177,0,0.517241379,0.413793103,0.034482759,0.034482759,0,0,0,0,1,106,0.588888889,0.068965517,0.223448276,3.167939229,1.49082952,5.126392204
21570N3.cif,14.64157,14.50795,0.693562,1773.75,0.942237,0.584027,1,0.555555556,0.37037037,0.037037037,0,0.037037037,0,0,0,0,313,0.652083333,0.037037037,0.112592593,3.988867336,1.061509333,5.12278555
20220N2.cif,16.06764,15.76621,0.578389,2174.66,1.23661,0.66917,0,0.487804878,0.341463415,0.146341463,0,0.024390244,0,0,0,0,70,0.583333333,0.146341463,0.444878049,4.590251127,0.964986306,5.120691764
18161N2.cif,16.89116,16.56702,0.716559,1615.59,0.948589,0.634322,0,0.576923077,0.269230769,0.115384615,0,0.038461538,0,0,0,0,65.5,0.727777778,0.115384615,0.350769231,4.652862323,0.810286739,5.118411678
15163N2.cif,19.28672,18.99947,0.538076,2012.46,1.3232,0.648048,0,0.586206897,0.379310345,0.034482759,0,0,0,0,0,0,68.5,0.671568627,0.034482759,0.104827586,3.330730047,1.470328616,5.10057563
16150N2.cif,22.84674,22.58169,0.522975,2009.77,1.42844,0.692268,0,0.555555556,0.333333333,0.055555556,0.055555556,0,0,0,0,1,82,0.683333333,0.111111111,0.36,4.856309351,0.970692682,5.097507056
21680N2.cif,11.60726,11.45019,0.872501,1358.9,0.631541,0.538235,0,0.59375,0.375,0.03125,0,0,0,0,0,0,103,0.677631579,0.03125,0.095,5.855035963,0.620415252,5.095237733
20611N2.cif,29.9908,29.75298,0.370041,2637.92,2.20062,0.734087,0,0.503816794,0.358778626,0.13740458,0,0,0,0,0,0,77,0.583333333,0.13740458,0.417709924,3.072598879,2.042301091,5.091404087
16160N2.cif,20.05475,19.77275,0.644388,1703.71,1.09962,0.667846,0,0.5625,0.25,0.125,0.0625,0,0,0,0,2,79,0.731481481,0.1875,0.595,5.024792279,0.78827901,5.0913904
17010N2.cif,19.03739,18.74254,0.538185,2041.53,1.33326,0.663491,0,0.586206897,0.379310345,0.034482759,0,0,0,0,0,0,68.5,0.671568627,0.034482759,0.104827586,4.028504526,1.179727654,5.068819095
21251N2.cif,23.78086,23.53686,0.467698,2302.58,1.65453,0.718643,0,0.466666667,0.333333333,0.133333333,0.066666667,0,0,0,0,2,49,0.583333333,0.2,0.634666667,4.694475613,1.07338161,5.05864847
14000N2.cif,11.56182,11.13457,0.68102,2007.08,0.954803,0.585084,0,0.5,0.333333333,0.166666667,0,0,0,0,0,0,22,0.611111111,0.166666667,0.506666667,6.582857312,0.645433101,5.056596678
20491N2.cif,18.73247,18.40105,0.687281,1905.78,0.919741,0.543331,0,0.538461538,0.41025641,0.025641026,0.025641026,0,0,0,0,1,154,0.611111111,0.051282051,0.166153846,3.516077747,1.285393856,5.040899773
16381N2.cif,31.20946,31.02175,0.384282,2370.73,2.07827,0.762661,0,0.571428571,0.380952381,0.047619048,0,0,0,0,0,0,94,0.652777778,0.047619048,0.144761905,3.952840247,1.455462095,5.03623856
13051N2.cif,16.14031,15.82205,0.705665,1611.76,0.9356,0.606973,0,0.5,0.333333333,0.083333333,0.083333333,0,0,0,0,1,46,0.638888889,0.166666667,0.54,5.136130673,0.766339893,5.035469842
07002N2.cif,16.54198,16.21639,0.698051,1577.95,0.93062,0.614306,0,0.583333333,0.291666667,0,0.083333333,0,0,0.041666667,0,0,64,0.761904762,0.083333333,0.286666667,5.581688335,0.703972765,5.032779491
16480N2.cif,18.52304,18.22152,0.567406,1951.76,1.26319,0.651894,0,0.555555556,0.333333333,0.111111111,0,0,0,0,0,0,59.5,0.661111111,0.111111111,0.337777778,3.645909224,1.249239411,5.031957759
17190N2.cif,16.67363,16.26602,0.560084,2101.25,1.25856,0.641462,0,0.569620253,0.379746835,0.050632911,0,0,0,0,0,0,59,0.655555556,0.050632911,0.153924051,4.278009232,1.093715255,5.020935452
10010N2.cif,16.84184,16.54632,0.790253,1345.67,0.806906,0.611998,0,0.536585366,0.219512195,0.097560976,0.097560976,0,0,0.048780488,0,1,67,0.761363636,0.195121951,0.632195122,4.699988444,0.73552809,4.99374958
20173N2.cif,17.25336,16.81646,0.603533,2024.57,1.16749,0.640302,0,0.510204082,0.367346939,0.040816327,0.040816327,0.040816327,0,0,0,1,125,0.625,0.081632653,0.264489796,5.639930276,0.763302954,4.969024164
21032N2.cif,20.31958,19.91146,0.645573,1570.5,1.06073,0.662611,0,0.592592593,0.37037037,0.037037037,0,0,0,0,0,0,130,0.677083333,0.037037037,0.112592593,6.48972483,0.597673309,4.955742071
21511N3.cif,9.00228,8.06856,0.611472,2997.5,1.0985,0.603312,1,0.479591837,0.459183673,0.040816327,0.020408163,0,0,0,0,2,95,0.505319149,0.06122449,0.194285714,8.810713925,0.507706126,4.928974753
19350N2.cif,11.47456,11.29339,0.754705,1626.45,0.819711,0.586387,0,0.617647059,0.352941176,0.029411765,0,0,0,0,0,0,119,0.708333333,0.029411765,0.089411765,7.349066374,0.507069271,4.925786383
15240N2.cif,28.40894,28.13916,0.455936,1983.09,1.67576,0.683532,0,0.518518519,0.407407407,0.074074074,0,0,0,0,0,0,97,0.577380952,0.074074074,0.225185185,2.263760064,2.326971844,4.903416782
19541N2.cif,31.58439,31.34458,0.492255,2092.94,1.52031,0.688398,0,0.6,0.355555556,0.044444444,0,0,0,0,0,0,223,0.688271605,0.044444444,0.135111111,4.901627791,0.986245319,4.892936409
14071N2.cif,22.92074,22.66777,0.471385,2287.01,1.61664,0.720878,0,0.581818182,0.345454545,0.072727273,0,0,0,0,0,0,173,0.67578125,0.072727273,0.221090909,4.987561936,0.964572966,4.882873452
21073N2.cif,14.31763,13.94463,0.767301,1640.62,0.852703,0.617491,0,0.6,0.2,0.1,0.1,0,0,0,0,1,58,0.805555556,0.2,0.648,5.98027287,0.576903023,4.882415802
17250N2.cif,23.09949,22.98007,0.473356,2293.79,1.60319,0.720029,0,0.533333333,0.333333333,0.133333333,0,0,0,0,0,0,61,0.635416667,0.133333333,0.405333333,4.051851834,1.180831723,4.870729299
19511N2.cif,23.11543,22.86417,0.477275,2204.17,1.58345,0.69985,0,0.545454545,0.363636364,0.060606061,0.03030303,0,0,0,0,2,70,0.648148148,0.090909091,0.288484848,4.226934661,1.152540883,4.860378357
18130N3.cif,9.07194,8.9372,0.733931,1885.01,0.861089,0.629637,1,0.561643836,0.383561644,0.054794521,0,0,0,0,0,0,105,0.640243902,0.054794521,0.166575342,9.97659137,0.350863113,4.831477048
16050N2.cif,15.08117,14.72412,0.763077,1424.44,0.86969,0.62874,0,0.553191489,0.212765957,0.106382979,0.085106383,0,0,0.042553191,0,1.25,80,0.769230769,0.189473684,0.609684211,4.26807502,0.789274556,4.827409625
20640N2.cif,19.49447,19.18321,0.589948,1949.5,1.16237,0.640679,0,0.584415584,0.376623377,0.038961039,0,0,0,0,0,0,179.5,0.664814815,0.038961039,0.118441558,4.668938028,0.91396685,4.817451227
19390N2.cif,15.94271,15.59844,0.673576,1746.88,1.00811,0.622678,0,0.514285714,0.342857143,0.085714286,0.057142857,0,0,0,0,1.5,46,0.638888889,0.142857143,0.457142857,4.750854561,0.804351806,4.787209722
19122N2.cif,20.86928,20.62443,0.54025,2105.46,1.36063,0.646907,0,0.421052632,0.368421053,0.105263158,0.105263158,0,0,0,0,1,49,0.510416667,0.210526316,0.682105263,3.642552234,1.25835804,4.784771397
13078N2.cif,12.50908,12.16293,0.939852,1307.15,0.632546,0.536348,0,0.428571429,0.285714286,0.071428571,0.178571429,0.035714286,0,0,0,0.4,46,0.638888889,0.25,0.831428571,5.507282152,0.576643048,4.781510056
12062N2.cif,16.97751,16.6418,0.771703,1399.58,0.854629,0.605706,0,0.55,0.2,0.1,0.1,0,0,0.05,0,1,273,0.775568182,0.197530864,0.64,3.825329337,0.893878802,4.773908429
18060N2.cif,15.65893,15.42821,0.740757,1860.28,0.840573,0.554997,0,0.4,0.44,0.08,0.08,0,0,0,0,1,49,0.408333333,0.16,0.5184,5.04320563,0.769765735,4.767011526
20440N3.cif,12.90543,12.57722,0.721036,1849.57,0.926833,0.616439,1,0.37254902,0.431372549,0.098039216,0.078431373,0,0.019607843,0,0,1.25,38.5,0.337719298,0.196078431,0.629803922,6.845003657,0.524153739,4.763146935
14010N2.cif,14.5452,14.30169,0.628561,2006.37,1.10392,0.630474,0,0.596774194,0.338709677,0.032258065,0,0.032258065,0,0,0,0,105,0.709459459,0.032258065,0.098064516,7.699324084,0.522552533,4.762244856
