COFs_name,LCD(Å),PLD(Å),Density(g/cm3),SA(m2/g),PV(cm3/g),VF(-),ST(-),C%,H%,N%,O%,S%,Halogen%,Metalloid%,Metal%,N-to-O,TDU,DUC,TE,AWE,N_H2S(mol/kg),D_H2S(10^-8 m2/s),P_H2S(10^4 Barrer)
20653N2.cif,9.20487,8.54166,1.02561,1286.01,0.550287,0.496161,0,0.545454545,0.340909091,0.068181818,0,0,0.045454545,0,0,0,89.5,0.621527778,0.113636364,0.365,9.007015385,0.136959331,1.874959762
20460N2.cif,10.56229,9.7242,1.08544,797.348,0.529335,0.37712,0,0.382352941,0.235294118,0.058823529,0.058823529,0,0.264705882,0,0,1,49,0.314102564,0.382352941,1.434705882,7.013499718,0.215076918,1.844287087
21530N2.cif,11.11257,10.69236,0.889795,1360.96,0.690563,0.650257,0,0.534883721,0.38372093,0.046511628,0.034883721,0,0,0,0,1.333333333,115,0.625,0.081395349,0.261395349,12.57023503,0.084699841,1.839990339
21470N2.cif,10.66918,9.93798,0.652225,2086.63,1.00404,0.557768,0,0.588235294,0.382352941,0.029411765,0,0,0,0,0,0,213,0.665625,0.029411765,0.089411765,14.64269813,0.113136874,1.800076122
21033N2.cif,8.48874,8.1867,0.867337,1538.93,0.650681,0.610524,0,0.592592593,0.37037037,0.037037037,0,0,0,0,0,0,87,0.6796875,0.037037037,0.112592593,11.21727403,0.100554667,1.783999488
16510N2.cif,9.87643,9.11511,0.747046,1698.72,0.838476,0.507774,0,0.571428571,0.333333333,0.095238095,0,0,0,0,0,0,97,0.673611111,0.095238095,0.28952381,11.33078257,0.138826459,1.782233105
16490N2.cif,10.27456,9.77527,0.917615,1383.51,0.665181,0.573173,0,0.4,0.4,0.2,0,0,0,0,0,0,28,0.388888889,0.1875,0.57,13.51385708,0.083674492,1.776369001
16411C2.cif,10.55425,10.03477,0.849852,1498.54,0.684614,0.444352,0,0.509433962,0.377358491,0.056603774,0.037735849,0,0.018867925,0,0,1.5,95.5,0.589506173,0.113207547,0.361509434,9.564640741,0.163994459,1.76922402
19403N3.cif,7.67734,4.72002,0.61576,2217.1,1.10514,0.580411,1,0.547169811,0.377358491,0.075471698,0,0,0,0,0,0,37,0.637931034,0.075471698,0.229433962,15.68844143,0.104461486,1.749434383
16413C2.cif,10.55425,10.03477,1.02107,1200.52,0.559846,0.43566,0,0.519230769,0.384615385,0.057692308,0.038461538,0,0,0,0,1.5,95.5,0.589506173,0.094339623,0.301886792,7.796321107,0.164018674,1.699028906
20261N3.cif,13.17228,13.11194,0.871863,1032.71,0.595071,0.425941,1,0.492682927,0.487804878,0.019512195,0,0,0,0,0,0,201,0.497524752,0.019512195,0.059317073,8.586725477,0.176195893,1.678168647
21711N2.cif,10.96455,10.53452,1.20612,693.303,0.364807,0.342524,0,0.421052632,0.368421053,0.105263158,0.052631579,0.052631579,0,0,0,2,49,0.510416667,0.157894737,0.501052632,5.384506484,0.251712194,1.672423402
19250N3.cif,7.22911,6.74297,0.714266,1887.78,0.893476,0.538283,1,0.513761468,0.403669725,0.036697248,0.036697248,0,0,0.009174312,0,1,265,0.591517857,0.073394495,0.237798165,13.07992279,0.10666994,1.602257909
21531N2.cif,10.88939,10.65465,0.963001,1297.86,0.624735,0.652104,0,0.541176471,0.376470588,0.047058824,0.035294118,0,0,0,0,1.333333333,117,0.635869565,0.081871345,0.262923977,11.63962239,0.072738043,1.588029837
20271C2.cif,10.81315,10.36487,0.847407,1399.99,0.687533,0.499366,0,0.5,0.375,0.107142857,0,0,0.017857143,0,0,0,32,0.571428571,0.125,0.382142857,11.03658424,0.113731814,1.586507812
17170N2.cif,11.99864,11.50736,0.716186,1678.13,0.888735,0.534113,0,0.568965517,0.362068966,0.051724138,0.017241379,0,0,0,0,3,44.5,0.674242424,0.068965517,0.216551724,13.17105725,0.104293185,1.569459434
21423N2.cif,10.24402,9.30359,0.774606,1590.81,0.770069,0.489903,0,0.518518519,0.388888889,0.055555556,0.037037037,0,0,0,0,1.5,135,0.602678571,0.092592593,0.296296296,11.12714985,0.122220371,1.541462767
17060N2.cif,11.37505,11.06227,0.748248,1685.93,0.827987,0.52859,0,0.577981651,0.357798165,0.064220183,0,0,0,0,0,0,168,0.666666667,0.064220183,0.195229358,12.80319109,0.101679803,1.537913761
15190N2.cif,10.36567,9.89857,0.89212,1508.03,0.698112,0.553375,0,0.5,0.166666667,0.166666667,0.166666667,0,0,0,0,1,28,0.777777778,0.333333333,1.08,13.80694783,0.07491524,1.525194468
21370N2.cif,9.45404,9.01044,1.07115,1053.17,0.500753,0.495673,0,0.428571429,0.285714286,0.142857143,0.142857143,0,0,0,0,1,22,0.611111111,0.285714286,0.925714286,8.113669582,0.117287886,1.50914366
19251N3.cif,6.87672,6.39394,0.787731,1577.8,0.812435,0.541113,1,0.523364486,0.373831776,0.037383178,0.037383178,0,0,0.009345794,0.018691589,1,281,0.627232143,0.074766355,0.242242991,9.031259667,0.130795869,1.503913343
19301N2.cif,8.63965,8.07338,0.826938,1579.94,0.694949,0.53027,0,0.647058824,0.294117647,0.058823529,0,0,0,0,0,0,50.5,0.765151515,0.058823529,0.178823529,10.73639273,0.106264592,1.494278418
21420N2.cif,8.3785,7.56134,0.795186,1476.43,0.739801,0.480856,0,0.555555556,0.361111111,0.083333333,0,0,0,0,0,0,103,0.64375,0.083333333,0.253333333,9.546165023,0.135410036,1.476311857
17090N3.cif,8.32513,8.10818,0.730299,1664.12,0.840287,0.449479,1,0.569892473,0.387096774,0.043010753,0,0,0,0,0,0,137,0.646226415,0.043010753,0.130752688,8.951958742,0.168126448,1.475634409
13190N2.cif,11.95992,11.74811,0.880317,947.138,0.63,0.394554,0,0.5,0.416666667,0.041666667,0.041666667,0,0,0,0,1,82,0.569444444,0.083333333,0.27,7.923876152,0.179492225,1.475514258
19252N3.cif,6.99064,6.50235,0.746991,1674.86,0.828336,0.510249,1,0.52293578,0.403669725,0.036697248,0.036697248,0,0,0,0,1,273,0.598684211,0.073394495,0.237798165,10.1698799,0.12572366,1.455609635
20542N2.cif,10.95112,10.54669,0.788467,1681.2,0.775784,0.527273,0,0.530612245,0.367346939,0.06122449,0.040816327,0,0,0,0,1.5,98.5,0.631410256,0.1,0.32,11.994005,0.096066675,1.430772519
20140N2.cif,8.96948,8.64909,0.770438,1695.36,0.780543,0.529368,0,0.565217391,0.376811594,0.028985507,0.028985507,0,0,0,0,1,103,0.66025641,0.057971014,0.187826087,12.08374359,0.096129826,1.415042837
16190N2.cif,9.35805,6.47937,0.626677,2464.59,1.04893,0.55708,0,0.566037736,0.367924528,0.066037736,0,0,0,0,0,0,156,0.65,0.066037736,0.200754717,14.5103673,0.091967803,1.391522049
21360N2.cif,10.60356,10.19245,0.771789,1307.54,0.785267,0.470195,0,0.406779661,0.430508475,0.122033898,0.040677966,0,0,0,0,3,96,0.4,0.162711864,0.510915254,9.87349121,0.129037638,1.380951069
21041N3.cif,11.97179,11.87647,0.844022,1393.19,0.693726,0.483296,1,0.574468085,0.340425532,0.028368794,0.028368794,0,0.028368794,0,0,1,217,0.669753086,0.085106383,0.273475177,10.45081448,0.107458746,1.368275099
15171N2.cif,7.56527,5.77254,0.676902,2389.96,0.95612,0.550746,0,0.578947368,0.368421053,0.052631579,0,0,0,0,0,0,88,0.666666667,0.052631579,0.16,10.3014487,0.116936274,1.341341175
21481N2.cif,10.56229,9.7242,1.08544,797.344,0.529335,0.376164,0,0.382352941,0.235294118,0.058823529,0.058823529,0,0.264705882,0,0,1,49,0.314102564,0.382352941,1.434705882,6.960291904,0.155524535,1.320152094
16260N2.cif,13.527,12.98444,0.758254,825.15,0.816032,0.384518,0,0.375,0.46875,0.0625,0.0625,0.03125,0,0,0,1,49,0.340277778,0.125,0.405,8.872809375,0.168828828,1.30452886
21551N3.cif,11.02298,10.72201,0.819494,1489.31,0.709755,0.506331,1,0.606557377,0.360655738,0.032786885,0,0,0,0,0,0,52,0.702702703,0.032786885,0.099672131,10.91212826,0.088155009,1.192205997
19010N2.cif,10.97505,10.66013,0.802361,1492.38,0.758711,0.53672,0,0.596774194,0.338709677,0.064516129,0,0,0,0,0,0,205,0.692567568,0.064516129,0.196129032,12.07673844,0.076018119,1.180861389
20544N2.cif,12.6199,12.35358,0.839587,1210.05,0.685742,0.435768,0,0.519230769,0.384615385,0.057692308,0.038461538,0,0,0,0,1.5,98.5,0.608024691,0.094339623,0.301886792,9.1731778,0.11579366,1.160753983
18030N2.cif,7.81506,7.16577,0.764414,1814.55,0.782535,0.585316,0,0.583333333,0.375,0.041666667,0,0,0,0,0,0,75,0.669642857,0.041666667,0.126666667,12.60285651,0.068915009,1.160690385
12050N2.cif,9.50439,8.981,0.903296,1142.41,0.559396,0.448325,0,0.5,0.375,0.0625,0,0,0,0.0625,0,0,29.5,0.614583333,0.0625,0.19,7.660149273,0.124107107,1.149930202
20270C2.cif,8.37051,8.11322,0.943597,1248.77,0.57569,0.474085,0,0.458333333,0.375,0.145833333,0,0,0.020833333,0,0,0,22.5,0.511363636,0.166666667,0.509166667,9.128390306,0.089954969,1.097176948
19160C2.cif,12.37141,11.73781,0.957877,1162.85,0.598365,0.509869,0,0.444444444,0.259259259,0.074074074,0.185185185,0.037037037,0,0,0,0.4,49,0.680555556,0.25,0.831428571,14.53638699,0.051366444,1.089228219
21510N3.cif,6.14434,5.018,0.716147,2063.16,0.859963,0.489042,1,0.485714286,0.445714286,0.045714286,0.022857143,0,0,0,0,2,89,0.523529412,0.068571429,0.2176,10.37050171,0.094213321,1.022056645
15050N2.cif,10.36567,9.89857,0.905532,1336.05,0.666304,0.51083,0,0.428571429,0.285714286,0.142857143,0.142857143,0,0,0,0,1,22,0.611111111,0.285714286,0.925714286,11.74919112,0.061333818,0.995640873
16040N2.cif,7.15556,6.64559,0.762552,1538.64,0.800995,0.48708,0,0.583333333,0.361111111,0.055555556,0,0,0,0,0,0,57,0.678571429,0.055555556,0.168888889,9.569018319,0.092986955,0.987128575
20121N3.cif,9.97566,9.7687,0.833473,1373.01,0.65953,0.50541,1,0.558823529,0.411764706,0.029411765,0,0,0,0,0,0,189,0.621710526,0.029411765,0.089411765,10.54919228,0.073706019,0.97830006
08011N2.cif,10.52235,9.83865,0.791326,1342.77,0.749476,0.418015,0,0.4375,0.375,0,0.125,0,0,0.0625,0,0,49,0.583333333,0.125,0.43,8.275773085,0.117855605,0.96365298
21710N2.cif,10.4747,10.05362,1.15137,696.736,0.430965,0.319626,0,0.4375,0.3125,0.125,0.0625,0.0625,0,0,0,2,49,0.583333333,0.1875,0.595,5.245895152,0.163278892,0.94150192
13140N2.cif,8.1834,7.57492,1.05262,1018.49,0.486406,0.447846,0,0.363636364,0.181818182,0,0.181818182,0.090909091,0,0.181818182,0,0,19,0.791666667,0.181818182,0.625454545,6.112948153,0.104468915,0.899192476
22002N2.cif,7.36659,6.8423,0.794607,1854.99,0.751164,0.4912,0,0.461538462,0.435897436,0.025641026,0,0,0.076923077,0,0,0,280,0.432098765,0.102564103,0.384102564,12.11287763,0.061218142,0.864475655
20290N2.cif,8.45883,7.84341,0.84156,1404.3,0.674581,0.462185,0,0.586956522,0.347826087,0.065217391,0,0,0,0,0,0,74,0.685185185,0.065217391,0.19826087,8.620771047,0.084420624,0.845493263
20543N2.cif,10.83606,10.37271,0.872037,1123.96,0.646922,0.404946,0,0.509090909,0.4,0.054545455,0.036363636,0,0,0,0,1.5,98.5,0.586309524,0.089285714,0.285714286,8.038515243,0.095822016,0.812433309
19253N3.cif,7.3388,6.44929,0.838706,1329.54,0.732891,0.475615,1,0.53271028,0.373831776,0.037383178,0.037383178,0,0,0,0.018691589,1,289,0.63377193,0.074766355,0.242242991,8.078125308,0.083973772,0.808228375
20400N2.cif,5.74576,4.4389,0.735935,1821.85,0.851297,0.575497,0,0.555555556,0.333333333,0.111111111,0,0,0,0,0,0,40,0.666666667,0.111111111,0.337777778,14.07065846,0.044007651,0.78332084
20551N2.cif,8.54303,8.35618,1.10359,696.815,0.440399,0.322591,0,0.575757576,0.303030303,0.060606061,0,0.060606061,0,0,0,0,109,0.717105263,0.060606061,0.184242424,4.80224232,0.150543623,0.768742672
19483N2.cif,11.44646,10.93792,0.893813,911.477,0.589184,0.425725,0,0.5,0.433333333,0.066666667,0,0,0,0,0,0,97,0.538888889,0.066666667,0.202666667,8.094100558,0.07962733,0.732522758
18040N3.cif,7.06143,6.35265,0.766111,1948.31,0.787719,0.495859,1,0.546391753,0.371134021,0.041237113,0.041237113,0,0,0,0,1,137,0.646226415,0.082474227,0.267216495,10.97249288,0.057740279,0.718867146
11001N2.cif,6.13588,5.07551,0.666972,2313.77,0.990177,0.587412,0,0.409090909,0.409090909,0.090909091,0.090909091,0,0,0,0,1,49,0.453703704,0.181818182,0.589090909,16.55667456,0.035932663,0.696189521
20260N3.cif,9.60069,9.54557,0.94826,826.243,0.483243,0.304961,1,0.481081081,0.497297297,0.021621622,0,0,0,0,0,0,169,0.474719101,0.021621622,0.06572973,4.832879908,0.161258403,0.673154331
19240N3.cif,5.86904,5.47654,0.865448,557.75,0.624971,0.373096,1,0.584158416,0.376237624,0.03960396,0,0,0,0,0,0,157,0.665254237,0.03960396,0.12039604,4.956897216,0.127051804,0.607388929
21651N2.cif,9.6161,9.10674,1.65035,604.429,0.295635,0.512287,0,0.620155039,0.124031008,0.124031008,0.062015504,0,0.062015504,0,0.007751938,2,129,0.80625,0.246153846,0.830769231,5.856196655,0.040900053,0.60484413
21031N2.cif,8.92629,8.36525,0.773347,1721.98,0.805615,0.610632,0,0.592592593,0.37037037,0.037037037,0,0,0,0,0,0,87,0.6796875,0.037037037,0.112592593,14.25055938,0.029817026,0.599328263
18131N3.cif,4.35137,4.09217,1.1151,260.556,0.390549,0.253842,1,0.561643836,0.383561644,0.054794521,0,0,0,0,0,0,105,0.640243902,0.054794521,0.166575342,3.635745868,0.193331556,0.594275893
20120N2.cif,8.0509,7.25686,0.827221,1475.34,0.681608,0.469513,0,0.593220339,0.372881356,0.033898305,0,0,0,0,0,0,95,0.678571429,0.033898305,0.103050847,8.986711985,0.056396164,0.587941495
22031N2.cif,8.77977,8.26807,1.41755,590.226,0.329357,0.341553,0,0.566371681,0.14159292,0.212389381,0,0,0.07079646,0,0.008849558,0,93,0.7265625,0.280701754,0.919298246,4.740923135,0.085382533,0.585386887
20060C2.cif,14.52869,13.70139,0.595649,2232.79,1.20974,0.618572,0,0.461538462,0.269230769,0.076923077,0.153846154,0.038461538,0,0,0,0.5,49,0.680555556,0.222222222,0.734814815,35.41222828,0.014918157,0.581384759
13181N3.cif,5.27018,4.18956,0.978324,1070.94,0.555256,0.501158,1,0.489795918,0.326530612,0.081632653,0.081632653,0,0,0.020408163,0,1,31,0.645833333,0.163265306,0.528979592,7.956261286,0.048901627,0.569776157
21240C2.cif,7.79146,7.43582,0.999305,972.291,0.520522,0.379025,0,0.53968254,0.380952381,0.063492063,0,0,0.015873016,0,0,0,62.5,0.612745098,0.079365079,0.24,5.883205217,0.084890381,0.565005856
18122N3.cif,8.03432,7.82122,0.829418,1279.12,0.653808,0.422997,1,0.575221239,0.389380531,0.03539823,0,0,0,0,0,0,169,0.65,0.03539823,0.107610619,8.625996599,0.053887677,0.48710663
22030N2.cif,8.77963,8.26802,1.35336,616.414,0.344017,0.341658,0,0.571428571,0.142857143,0.214285714,0,0,0.071428571,0,0,0,93,0.7265625,0.283185841,0.927433628,5.032982329,0.070052226,0.486930334
18010N3.cif,5.77387,5.02763,0.831566,1101.03,0.68567,0.461678,1,0.526315789,0.403508772,0.035087719,0.035087719,0,0,0,0,1,73,0.608333333,0.070175439,0.227368421,7.77571782,0.054201176,0.483280928
20550N2.cif,8.54303,8.35618,1.20373,638.849,0.385287,0.321575,0,0.575757576,0.242424242,0.060606061,0.060606061,0.060606061,0,0,0,1,117,0.769736842,0.121212121,0.392727273,4.526225476,0.090648158,0.474374222
08010N2.cif,8.38514,7.65138,0.880672,506.808,0.613373,0.287492,0,0.421052632,0.421052632,0,0.105263158,0,0,0.052631579,0,0,49,0.510416667,0.105263158,0.362105263,2.082596151,0.29343288,0.462134446
21490N2.cif,8.6827,7.32397,1.10025,562.703,0.452205,0.26477,0,0.52892562,0.371900826,0.066115702,0.016528926,0,0.016528926,0,0,4,309,0.603515625,0.099173554,0.30677686,4.416017542,0.115439335,0.443567083
17061N2.cif,7.88207,7.25612,0.933326,1164.01,0.56724,0.413393,0,0.569620253,0.341772152,0.088607595,0,0,0,0,0,0,120,0.666666667,0.088607595,0.269367089,7.34768859,0.049032971,0.415192963
08020N2.cif,8.94082,8.40704,1.01943,964.211,0.49565,0.410469,0,0.571428571,0.285714286,0.142857143,0,0,0,0,0,0,34,0.708333333,0.142857143,0.434285714,6.847082835,0.0480234,0.410970654
07001N2.cif,9.14896,8.56216,0.996063,1103.24,0.532637,0.492922,0,0.571428571,0.214285714,0,0.142857143,0,0,0.071428571,0,0,40,0.833333333,0.142857143,0.491428571,8.686714453,0.029190277,0.371854737
22001N2.cif,8.61999,8.30428,0.813726,1331.01,0.706503,0.444991,0,0.461538462,0.461538462,0.025641026,0,0,0.051282051,0,0,0,280,0.432098765,0.076923077,0.282051282,10.26366429,0.028503001,0.316400383
18011N3.cif,5.65179,5.05599,0.889865,610.807,0.622094,0.471896,1,0.508474576,0.389830508,0.033898305,0.06779661,0,0,0,0,0.5,73,0.608333333,0.101694915,0.336271186,7.89333098,0.025975733,0.257165729
13000N2.cif,7.65128,7.08936,1.59194,439.63,0.256304,0.293302,0,0.571428571,0,0.142857143,0,0,0.285714286,0,0,0,34,0.708333333,0.428571429,1.571428571,3.184468628,0.053976409,0.239716115
15160N2.cif,7.45342,6.49041,0.980348,680.429,0.490255,0.232225,0,0.447368421,0.5,0.026315789,0.026315789,0,0,0,0,1,44.5,0.43627451,0.052631579,0.170526316,3.534983954,0.095728622,0.230108702
18121N3.cif,6.13559,6.06486,0.933924,901.888,0.529958,0.355431,1,0.569892473,0.387096774,0.043010753,0,0,0,0,0,0,137,0.646226415,0.043010753,0.130752688,4.229092879,0.053240377,0.223238828
20562N3.cif,6.56017,3.91589,1.09046,374.485,0.487354,0.495285,1,0.411764706,0.352941176,0,0.176470588,0,0,0.058823529,0,0,33,0.589285714,0.166666667,0.573333333,5.756523373,0.022603635,0.209902699
19242N3.cif,5.49367,5.17279,0.949397,477.893,0.545125,0.346662,1,0.584158416,0.356435644,0.03960396,0,0,0.01980198,0,0,0,157,0.665254237,0.059405941,0.199207921,5.077792664,0.039569035,0.197514537
16370N2.cif,6.73972,6.02452,1.03186,1003.55,0.504253,0.431063,0,0.5,0.25,0.25,0,0,0,0,0,0,16,0.666666667,0.25,0.76,4.820607125,0.027485285,0.176026501
20540N2.cif,7.57719,7.23367,1.07152,812.451,0.460618,0.347489,0,0.512820513,0.358974359,0.076923077,0.051282051,0,0,0,0,1.5,74.5,0.620833333,0.125,0.4,5.846596315,0.024485962,0.159212139
19191N2.cif,6.09493,5.8438,0.829693,1059.54,0.676057,0.368769,0,0.473684211,0.473684211,0.01754386,0.01754386,0,0.01754386,0,0,1,230.5,0.474279835,0.052631579,0.169122807,7.018197851,0.024724469,0.158576549
19404N3.cif,5.87881,5.64925,0.769703,1345.04,0.773026,0.442599,1,0.547169811,0.377358491,0.075471698,0,0,0,0,0,0,73,0.629310345,0.075471698,0.229433962,6.499921264,0.020715369,0.137008947
17156N2.cif,5.56789,4.91751,1.0499,606.568,0.44328,0.307537,0,0.455357143,0.4375,0.035714286,0.071428571,0,0,0,0,0.5,154,0.503267974,0.107142857,0.354285714,4.530845802,0.023432596,0.102390471
19141N2.cif,6.07633,5.84969,0.948156,1020.51,0.623294,0.623418,0,0.769230769,0,0.076923077,0.153846154,0,0,0,0,0.5,118,0.983333333,0.230769231,0.763076923,12.94547418,0.004165471,0.095204135
19241N3.cif,5.14503,4.7741,0.871072,528.847,0.5842,0.299991,1,0.570093458,0.392523364,0.037383178,0,0,0,0,0,0,157,0.643442623,0.037383178,0.11364486,4.810599351,0.021267775,0.079854257
21270N3.cif,4.92801,4.59057,1.0074,345.929,0.471451,0.310888,1,0.559633028,0.385321101,0.036697248,0.018348624,0,0,0,0,2,157,0.643442623,0.055045872,0.174678899,4.409477157,0.012856638,0.053031628
19441N2.cif,4.88517,3.9633,1.26432,320.544,0.322862,0.296449,0,0.536912752,0.348993289,0.10738255,0,0,0,0,0.006711409,0,101,0.63125,0.10738255,0.326442953,4.219993751,0.010392854,0.049098497
19440N2.cif,4.84433,3.91667,1.26899,301.337,0.319324,0.296336,0,0.536912752,0.348993289,0.10738255,0,0,0,0,0.006711409,0,101,0.63125,0.10738255,0.326442953,4.173659825,0.009592609,0.044968766
18041N3.cif,4.77581,4.31835,1.11611,249.663,0.401897,0.211205,1,0.489361702,0.368794326,0.028368794,0.113475177,0,0,0,0,0.25,169,0.612318841,0.141843972,0.476595745,2.569141415,0.019659969,0.035562852
21430N2.cif,5.62049,4.52926,1.08977,333.217,0.44099,0.267593,0,0.50877193,0.315789474,0.052631579,0.122807018,0,0,0,0,0.428571429,116.5,0.66954023,0.175438596,0.58245614,3.637934696,0.008409448,0.026646891
21150N2.cif,7.93063,7.35597,1.26634,169.517,0.303742,0.103115,0,0.333333333,0.461538462,0.051282051,0.153846154,0,0,0,0,0.333333333,43,0.275641026,0.2,0.668,0.825845474,0.080201525,0.025832601
20541N2.cif,5.08862,4.83044,1.44221,229.999,0.274494,0.272703,0,0.482758621,0.344827586,0.103448276,0.068965517,0,0,0,0,1.5,50.5,0.601190476,0.166666667,0.533333333,2.747443437,0.006968577,0.022490847
19150N2.cif,5.22249,4.45148,1.25415,591.079,0.363274,0.330842,0,0.444444444,0.222222222,0.222222222,0.111111111,0,0,0,0,2,16,0.666666667,0.333333333,1.057777778,3.526986076,0.003712492,0.016227586
21650N2.cif,8.50883,7.98145,1.44448,592.334,0.32215,0.355472,0,0.60952381,0.076190476,0.152380952,0.076190476,0,0.076190476,0,0.00952381,2,105,0.8203125,0.301886792,1.018867925,5.634358982,0.000986322,0.00852304
